policy,carbon_mapping,pue_scenario,capacity_scenario,wue_profile,water_risk_mapping,energy_level,demand_filename,migration_limit,max_latency_ms,second_stage_objective,demand_accelerator_hours,served_accelerator_hours,unserved_accelerator_hours,service_rate,migration_share,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,high_stress_water_share,stage_one_optimal_unserved_accelerator_hours,direct_water_cap_l,high_stress_water_cap_l,carbon_cap_kgco2e,fixed_total_unserved_accelerator_hours,common_served_accelerator_hours,matched_baseline_carbon_kgco2e,matched_treatment_carbon_kgco2e,matched_baseline_carbon_per_common_accelerator_hour,matched_treatment_carbon_per_common_accelerator_hour,matched_carbon_change_pct,carbon_change_pct_vs_matched_scenario_status_quo,service_rate_difference_vs_status_quo,status_quo_service_rate,reoptimized_matched_service_rate,reoptimized_matched_carbon_kgco2e,reoptimized_matched_carbon_change_pct
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.09551159225100382,56.92722901213285,70.88717575089676,37.63477446093244,65.46631336395276,6.252791828194298,0.09551159225100381,0.0,,,,,211.94722221222221,38.354010220005065,37.63477446093244,0.18096019291822232,0.17756672660351658,-1.8752556902054462,-1.8752556902054462,0.0,0.9999999999528184,0.9999999999056369,37.63477445888019,-1.875255695556266
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,35.81591033319374,65.46631336395276,1.2125223354705221,0.018521316890560763,0.0,,,,,211.94722221222221,38.354010220005065,35.81591033319374,0.18096019291822232,0.16898504240518594,-6.617560646858978,-6.617560646858978,0.0,0.9999999999528184,0.9999999999056369,35.815910331141495,-6.617560652209775
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,35.81591033319374,65.46631336395276,1.2125223354705221,0.018521316890560763,0.0,,,,,211.94722221222221,38.354010220005065,35.81591033319374,0.18096019291822232,0.16898504240518594,-6.617560646858978,-6.617560646858978,0.0,0.9999999999528184,0.9999999999056369,35.815910331141495,-6.617560652209775
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.19102318450200764,56.92722901213285,70.61531523662744,36.915538701859816,65.46631336395276,12.505583656388596,0.19102318450200761,0.0,,,,,211.94722221222221,38.354010220005065,36.915538701859816,0.18096019291822232,0.17417326028881086,-3.7505113804109036,-3.7505113804109036,0.0,0.9999999999528184,0.9999999999056368,36.91553869980756,-3.7505113857617123
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,33.27781044638242,65.46631336395276,2.4250446709410443,0.03704263378112153,0.0,,,,,211.94722221222221,38.354010220005065,33.27781044638241,0.18096019291822232,0.15700989189214956,-13.235121293717967,-13.235121293717944,0.0,0.9999999999528184,0.9999999999056368,33.27781044433017,-13.23512129906874
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,33.27781044638242,65.46631336395276,2.4250446709410443,0.03704263378112153,0.0,,,,,211.94722221222221,38.354010220005065,33.27781044638241,0.18096019291822232,0.15700989189214956,-13.235121293717967,-13.235121293717944,0.0,0.9999999999528184,0.9999999999056368,33.27781044433017,-13.23512129906874
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3183719741700128,56.927229012132855,70.252834550935,35.956557689762974,65.46631336395276,20.842639427314328,0.31837197417001273,0.0,,,,,211.94722221222221,38.354010220005065,35.956557689762974,0.18096019291822232,0.16964863853586987,-6.250852300684862,-6.250852300684862,0.0,0.9999999999528184,0.9999999999056368,35.95655768771073,-6.250852306035659
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,29.893677263967312,65.46631336395276,4.041741118235074,0.061737722968535885,0.0,,,,,211.94722221222221,38.354010220005065,29.893677263967312,0.18096019291822232,0.14104302454143441,-22.05853548952993,-22.05853548952993,0.0,0.9999999999528184,0.9999999999056369,29.893677261915066,-22.058535494880726
carbon_first,equal_site_portfolio,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,29.893677263967312,65.46631336395276,4.041741118235074,0.061737722968535885,0.0,,,,,211.94722221222221,38.354010220005065,29.893677263967312,0.18096019291822232,0.14104302454143441,-22.05853548952993,-22.05853548952993,0.0,0.9999999999528184,0.9999999999056369,29.893677261915066,-22.058535494880726
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.06574998999997,0.8814722322222227,0.9958410767408029,0.03921263603799561,56.690473037987395,70.75194215318123,26.756586745521375,65.19404399368548,2.556430318969463,0.039212636037995616,0.8814722222222227,,,,,208.19555554555558,26.282879843145437,26.342667262772434,0.1262413108400599,0.1265284803690651,0.22747666916185239,1.8023401742997436,0.013542024350925996,0.9822990523898769,0.9822990523426954,26.178839485689142,-0.39584839285954354
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.06574998999997,0.8814722322222227,0.9958410767408029,0.15062644382065588,56.6904730379874,70.4361370798731,22.894409056620795,65.19404399368548,0.0,0.0,0.8814722222222227,,,,,208.19555554555558,26.282879843145437,22.56346779616852,0.1262413108400599,0.10837631829864579,-14.151463116576767,-12.892311674926116,0.013542024350925996,0.9822990523898769,0.9822990523426954,22.4291033400572,-14.662687369448602
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.06574998999997,0.8814722322222227,0.9958410767408029,0.15062644382065588,56.6904730379874,70.4361370798731,22.894409056620795,65.19404399368548,0.0,0.0,0.8814722222222227,,,,,208.19555554555558,26.282879843145437,22.56346779616852,0.1262413108400599,0.10837631829864579,-14.151463116576767,-12.892311674926116,0.013542024350925996,0.9822990523898769,0.9822990523426954,22.4291033400572,-14.662687369448602
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.94722221222221,1e-08,0.9999999999528185,0.06871600629935883,56.92722901213285,70.96344567379595,26.83590113231215,65.46631336395276,4.498583601513177,0.06871600629935883,0.0,,,,,208.19555554555558,26.282879843145437,26.276598442304593,0.1262413108400599,0.12621114016314805,-0.023899210734634746,2.104112229965316,0.017700947562941605,0.9822990523898769,0.9822990523426954,26.074967775564595,-0.7910551234174057
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,19.239144237055207,65.46631336395276,0.0,0.0,0.0,,,,,208.19555554555558,26.282879843145437,18.872994542621345,0.1262413108400599,0.09065032388979945,-28.192821124419464,-26.799710108354937,0.017700947562941494,0.9822990523898769,0.9822990523426955,18.63360083579583,-29.10365626978483
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,19.239144237055207,65.46631336395276,0.0,0.0,0.0,,,,,208.19555554555558,26.282879843145437,18.872994542621345,0.1262413108400599,0.09065032388979945,-28.192821124419464,-26.799710108354937,0.017700947562941494,0.9822990523898769,0.9822990523426955,18.63360083579583,-29.10365626978483
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.94722221222221,1e-08,0.9999999999528185,0.10272604548786797,56.92722901213285,70.86664080931615,26.697405211051624,65.46631336395276,6.725095484548431,0.10272604548786798,0.0,,,,,208.19555554555558,26.282879843145437,26.138102521044065,0.1262413108400599,0.12554591980867116,-0.5508426891017826,1.5771687515981903,0.017700947562941605,0.9822990523898769,0.9822990523426954,25.936472162065193,-1.3179974308279108
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.49964220654773484,56.92722901213285,69.73687394935256,14.249719793022521,65.46631336395276,0.10948089259163718,0.001672324084953283,0.0,,,,,208.19555554555558,26.282879843145437,13.96808711961349,0.1262413108400599,0.06709118781624093,-46.85480737661113,-45.78326318096059,0.017700947562941494,0.9822990523898769,0.9822990523426954,13.646152750757606,-48.07968977449586
carbon_first,optimistic_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.49964220654773484,56.92722901213285,69.73687394935256,14.249719793022521,65.46631336395276,0.10948089259163718,0.001672324084953283,0.0,,,,,208.19555554555558,26.282879843145437,13.96808711961349,0.1262413108400599,0.06709118781624093,-46.85480737661113,-45.78326318096059,0.017700947562941494,0.9822990523898769,0.9822990523426954,13.646152750757606,-48.07968977449586
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.025507529391381862,56.92722901213285,71.08643261680623,26.689993200052978,65.46631336395276,1.66988391227644,0.025507529391381855,0.0,,,,,211.94722221222221,26.793865140998378,26.689993200052978,0.12641762822524633,0.12592754423234837,-0.387670611906088,-0.387670611906088,0.0,0.9999999999528184,0.9999999999056368,26.689993198348095,-0.3876706182690426
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,23.01650468902679,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,23.01650468902679,0.12641762822524633,0.10859545338122158,-14.097855729637521,-14.097855729637521,0.0,0.9999999999528184,0.9999999999056369,23.016504687321905,-14.097855736000476
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,23.01650468902679,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,23.01650468902679,0.12641762822524633,0.10859545338122158,-14.097855729637521,-14.097855729637521,0.0,0.9999999999528184,0.9999999999056369,23.016504687321905,-14.097855736000476
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.051015058782763724,56.927229012132855,71.01382896844639,26.586121259107582,65.46631336395276,3.33976782455288,0.05101505878276371,0.0,,,,,211.94722221222221,26.793865140998378,26.586121259107582,0.12641762822524633,0.1254374602394504,-0.7753412238121538,-0.7753412238121538,0.0,0.9999999999528184,0.9999999999056369,26.586121257402695,-0.7753412301751306
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,19.239144237055207,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,19.239144237055207,0.12641762822524633,0.09077327853719687,-28.195711459275007,-28.195711459275007,0.0,0.9999999999528184,0.9999999999056368,19.239144235350324,-28.195711465637963
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,19.239144237055207,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,19.239144237055207,0.12641762822524633,0.09077327853719687,-28.195711459275007,-28.195711459275007,0.0,0.9999999999528184,0.9999999999056368,19.239144235350324,-28.195711465637963
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.08502509797127286,56.92722901213285,70.91702410396658,26.447625337847057,65.46631336395276,5.566279707588134,0.08502509797127286,0.0,,,,,211.94722221222221,26.793865140998378,26.447625337847057,0.12641762822524633,0.12478401491558647,-1.292235373020234,-1.292235373020234,0.0,0.9999999999528184,0.9999999999056369,26.447625336142174,-1.2922353793831998
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,14.202663634426429,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,14.202663634426429,0.12641762822524633,0.06701037874516391,-46.992852432125,-46.992852432125,0.0,0.9999999999528184,0.9999999999056368,14.202663632721542,-46.99285243848797
carbon_first,optimistic_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,14.202663634426429,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,14.202663634426429,0.12641762822524633,0.06701037874516391,-46.992852432125,-46.992852432125,0.0,0.9999999999528184,0.9999999999056368,14.202663632721542,-46.99285243848797
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.025507529391381862,56.92722901213285,71.08643261680623,26.689993200052978,65.46631336395276,1.66988391227644,0.025507529391381855,0.0,,,,,211.94722221222221,26.793865140998378,26.689993200052978,0.12641762822524633,0.12592754423234837,-0.387670611906088,-0.387670611906088,0.0,0.9999999999528184,0.9999999999056368,26.689993198348095,-0.3876706182690426
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,23.01650468902679,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,23.01650468902679,0.12641762822524633,0.10859545338122158,-14.097855729637521,-14.097855729637521,0.0,0.9999999999528184,0.9999999999056369,23.016504687321905,-14.097855736000476
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,23.01650468902679,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,23.01650468902679,0.12641762822524633,0.10859545338122158,-14.097855729637521,-14.097855729637521,0.0,0.9999999999528184,0.9999999999056369,23.016504687321905,-14.097855736000476
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.051015058782763724,56.927229012132855,71.01382896844639,26.586121259107582,65.46631336395276,3.33976782455288,0.05101505878276371,0.0,,,,,211.94722221222221,26.793865140998378,26.586121259107582,0.12641762822524633,0.1254374602394504,-0.7753412238121538,-0.7753412238121538,0.0,0.9999999999528184,0.9999999999056369,26.586121257402695,-0.7753412301751306
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,19.239144237055207,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,19.239144237055207,0.12641762822524633,0.09077327853719687,-28.195711459275007,-28.195711459275007,0.0,0.9999999999528184,0.9999999999056368,19.239144235350324,-28.195711465637963
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,19.239144237055207,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,19.239144237055207,0.12641762822524633,0.09077327853719687,-28.195711459275007,-28.195711459275007,0.0,0.9999999999528184,0.9999999999056368,19.239144235350324,-28.195711465637963
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.08502509797127286,56.92722901213285,70.91702410396658,26.447625337847057,65.46631336395276,5.566279707588134,0.08502509797127286,0.0,,,,,211.94722221222221,26.793865140998378,26.447625337847057,0.12641762822524633,0.12478401491558647,-1.292235373020234,-1.292235373020234,0.0,0.9999999999528184,0.9999999999056369,26.447625336142174,-1.2922353793831998
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,14.202663634426429,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,14.202663634426429,0.12641762822524633,0.06701037874516391,-46.992852432125,-46.992852432125,0.0,0.9999999999528184,0.9999999999056368,14.202663632721542,-46.99285243848797
carbon_first,optimistic_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,14.202663634426429,65.46631336395276,0.0,0.0,0.0,,,,,211.94722221222221,26.793865140998378,14.202663634426429,0.12641762822524633,0.06701037874516391,-46.992852432125,-46.992852432125,0.0,0.9999999999528184,0.9999999999056368,14.202663632721542,-46.99285243848797
